,penalty,C-USS,C-UPP,C-ZS,C-ZP,C-BETAS,C-BETAP,C-ALP,C-GSS,C-GPP,C-GSP,C-GP2,C-HSP,C-EHEAT,H-USS,H-ZS,H-BETAS,H-ALP,H-GSS,H-EHEAT,N-USS,N-UPP,N-ZS,N-ZP,N-BETAS,N-BETAP,N-ALP,N-GSS,N-GPP,N-GSP,N-GP2,N-HSP,N-EHEAT,O-USS,O-UPP,O-ZS,O-ZP,O-BETAS,O-BETAP,O-ALP,O-GSS,O-GPP,O-GSP,O-GP2,O-HSP,O-EHEAT
34,316.00781029204916,-0.7655639562487401,-0.5895019147493799,0.2358433295235547,-0.44806185288300016,-0.06779786050714576,0.9470722015137123,-0.6567310921242585,-0.3636908283856214,-0.29581242365190275,-0.4582800761238047,0.814310699766565,-0.407793460839489,-0.8902011289508607,0.9898932975942711,-0.2383258883734518,-0.22245305748968547,0.7202149867508085,-0.44869198172277913,0.09848793415752288,0.7882725251487952,0.5327511259642508,-0.7166917110018511,0.171201744883817,0.42901190865540806,-0.3384060669294493,-0.43352640777353557,-0.11754367693712409,-0.29624442455115596,-0.6606040291758422,-0.43520965244190857,0.14201218704551422,-0.029747244170764242,0.8896362027966336,-0.6648159669772334,-0.2650040556462666,-0.4340463412358132,-0.7152500124340528,0.3600955374014254,-0.058847428572927685,0.7320328269814731,-0.026581882495224973,0.2522974679043175,0.016358490270208526,0.18038246627516674,-0.3777559529314892
35,321.2488552833889,0.69219368120671,0.8587516346820216,-0.5003094068769343,0.5561155920709353,-0.31814214870496993,0.48118870416964565,0.8115433622085195,-0.3552014958806442,-0.6620889280316626,0.10960352835059606,0.5912572672995515,-0.6301601948141642,-0.9500584615852149,0.8964128994078089,0.8176447397214353,-0.315948191034767,-0.48132040415852184,-0.42059985188761817,-0.39393618219438564,-0.19270103693862561,0.44558769364584405,0.189909339118272,-0.3197168949829051,0.03158695919305776,0.7605385202014658,-0.08657811205408372,0.16072454502874312,-0.8658379392752571,-0.9618192377728983,-0.3289303903283496,0.9089659508691623,-0.8173630978359203,-0.3491997275481229,0.56950108724959,-0.7127164933610668,0.8574975309242974,0.597046886595215,-0.6407419269999374,-0.8936272365245369,0.5721148579505482,-0.8324683195580787,-0.4379377935210348,-0.5323381483491582,0.3219951265780523,-0.18614798754735107
2,355.56667565057785,-0.8618947624895033,-0.6069937109522524,0.5208870080974244,-0.01785848562268666,0.6539651723292643,-0.17097800342743663,-0.24584806264728132,-0.9518009041540064,-0.5393598898415152,0.32695639951690736,0.3290471745407355,0.04100694942778982,-0.6652803943589733,-0.5110426187349261,-0.23558795569368618,-0.4833141156775065,-0.43473948139096386,0.5396486890404117,0.7020155018143324,0.8364681764474275,-0.2669878536046868,-0.21861149469615093,0.2704594774761846,-0.6715265098402992,-0.43065555709786374,-0.75987028797512,0.9395087532583433,-0.11867537936974537,-0.2211044477616766,0.13174298048411082,-0.3267870622022233,0.30271861256847754,0.48541803376986903,-0.3807728583035118,-0.5629072214536708,-0.035958809208183506,-0.41946377992565054,0.9462046492282392,-0.5531671000077467,0.9201218269014992,-0.27697236523591273,-0.5080604076599339,-0.246893114583692,-0.8151768849510694,0.7646367951122566
30,388.50098386014446,-0.7655639562487401,-0.932516642735377,-0.6425912922247972,-0.44806185288300016,-0.51073939475765,0.6997963509063159,-0.6567310921242585,-0.4013980702190125,-0.29581242365190275,-0.4582800761238047,0.6241831019049942,-0.5941299625817911,-0.8902011289508607,0.5700095377685344,0.1372154426305623,-0.22245305748968547,0.7202149867508085,0.019858327276274235,0.10482631930324438,-0.03192369778921833,-0.3636284093397545,-0.01773324465230175,-0.3197494720873896,-0.35268082025306224,-0.3384060669294493,-0.7282233663542568,-0.6448502161669173,-0.3664522939086674,-0.9915333290156694,0.35812339699947193,-0.6708571225786071,0.6669763516994527,0.43206153514970014,-0.738739256495685,0.2770914599512122,-0.5692731804434431,0.46812199502537366,0.3364009202127942,-0.7731793942622532,0.767486219009839,-0.026581882495224973,0.9138227243721899,0.016358490270208526,0.5354862632780117,-0.3777559529314892
40,409.5240783845097,0.8094671469089139,0.5088769874500196,-0.3378636770632948,0.5882520042709127,0.24024989140728858,0.48118870416964565,0.8115433622085195,-0.4421741928263374,-0.6620889280316626,0.09413486928730119,0.5912572672995515,-0.8702450010050949,-0.104933847889227,-0.28867190178156465,0.8176447397214353,0.547749183791169,-0.8447429061732612,-0.08440909117338014,-0.46889604590263156,-0.7015584728241696,0.49574357598174723,0.969719353409294,-0.36637274762905747,-0.24008240393356461,0.7889994913418035,0.27340847978613936,0.7637596518843606,-0.8658379392752571,-0.9618192377728983,0.5664366601264665,0.3186133112934102,-0.8173630978359203,-0.3491997275481229,0.56950108724959,-0.7127164933610668,0.8574975309242974,0.597046886595215,-0.016649846868130536,-0.05871101767305509,0.5721148579505482,-0.8324683195580787,0.19223380368170329,-0.10410855585648993,0.06482515403691891,-0.18614798754735107
1,412.2494943759197,-0.4010542093435078,-0.08322431205759795,0.9008596906618811,-0.21119654414879196,-0.737916034277359,0.7431481808322085,0.09886332094665562,-0.35044286317206486,0.7750953220750902,-0.06675635074610609,-0.24149012186331353,-0.7499914609421507,-0.9666536029483148,0.7514179051766834,-0.9945121290047709,0.9445396905670422,0.6318451551859321,0.6591910965217433,-0.4857749193322488,-0.06486392977745759,-0.70691123266861,0.494893848058926,-0.5811987684032323,0.39892726842221093,0.9321976204021154,-0.3155605674162668,-0.02165251315120209,0.2119173219129762,-0.06307541910267533,0.2647125403148971,-0.9612519677051188,0.7616559222641399,0.15031485744477746,0.19884774566590635,-0.13231447334750346,0.2341511644351404,0.04675598517726276,-0.9304411720510002,0.7461866215473996,0.7044400342229682,0.33124383191770645,0.1069239388300296,0.628274472004569,0.6949295300758489,-0.823779600157032
16,419.7596122197745,-0.5294804006236211,-0.6299950906711435,-0.9338205068858048,0.17490305062741807,0.2676048355920533,-0.5270833334252372,-0.02882519264649519,0.10283218534497851,-0.8639619452469831,-0.6603388130530305,-0.8044673334927204,-0.03681797671663023,-0.05107050302610283,-0.9839229866813893,0.5036594750219137,0.4448485822723607,-0.2931229407482474,0.36697207100110263,-0.5637997454538703,0.21070073451599058,-0.43657517013935476,-0.21586819528674506,0.7569408262797808,-0.2574114746861087,-0.6275289211581525,0.609880104064372,-0.8046758439872289,-0.9620006132482076,0.5956079971379331,-0.5622465973348292,-0.744542257631533,0.2531529495024216,0.48743255100129623,-0.832796709780754,-0.23242388565399952,0.76952331829592,-0.29547365134122705,0.9795254394994544,0.7214191759152158,-0.07569816826958897,0.9207530153177435,-0.14668166526894189,0.5655938858546103,-0.2946766348826029,0.2644592086576174
28,444.6109397830118,-0.7655639562487401,-0.5895019147493799,0.34260167954647036,-0.3394710524079878,0.2732306747637181,0.6997963509063159,-0.6567310921242585,-0.43415929704108214,-0.8431193145205782,0.3457231623953618,-0.03708329608780703,-0.44281292354918245,-0.9826939222044052,-0.14718720311456757,0.2709229466920453,-0.22245305748968547,0.7202149867508085,-0.0656076632002579,0.8057900547030252,-0.5773934276191369,-0.3636284093397545,-0.1825805119844075,-0.8013234964267975,0.42901190865540806,-0.3384060669294493,-0.7282233663542568,-0.6448502161669173,-0.09801273578285308,-0.5584337271894952,-0.37922863321798395,0.7368865372173792,0.6669763516994527,0.8896362027966336,-0.555798575275821,0.2770914599512122,-0.194455214454045,0.9944970000271942,0.4544813442622737,-0.6298546091480635,0.49199607795245237,0.5522960254252773,0.8465596220156502,-0.6112004989746007,0.021320329515173153,-0.4766793968223495
14,451.123359854789,0.5530285730103812,0.5538854102945352,0.23548443798257868,-0.24949422211267902,0.11555201643177737,0.5753058007512528,0.22888385368154873,-0.801265921757019,-0.5728212600017994,0.799853429711459,-0.4838457093712948,0.14571187102395622,0.554264619143132,0.7867198188499238,-0.7676848980984379,0.20390514122562253,-0.6397378257585948,0.793446551078794,-0.9320380251806808,0.12240102389317165,-0.12553149850833223,-0.024487667837387095,0.8309440037221167,0.7397610436019453,0.44864677039087253,-0.3559233939375175,-0.4501544720675952,0.788984357340903,0.8651022419907406,-0.6800933514402325,0.21494378369825284,-0.7378296738371382,-0.11706236982755336,-0.7037513745280561,-0.7664824109674272,-0.022336591625193414,-0.982481240737034,-0.3328272021664864,0.8340905165718144,-0.43471989386954346,0.37277619554291297,-0.492713379326967,0.8260467388096555,0.04462905859651389,0.4910989279467093
24,452.31738678566586,-0.02616169645240185,-0.3174511771990375,0.057505913383486984,-0.44806185288300016,-0.06779786050714576,0.6997963509063159,-0.6567310921242585,-0.3636908283856214,-0.17097909586819915,-0.4582800761238047,0.6241831019049942,-0.5329935297339701,-0.8902011289508607,0.49306361398341814,0.1372154426305623,-0.22245305748968547,0.7202149867508085,-0.44869198172277913,-0.6217882530230053,-0.03192369778921833,0.28682767471556625,-0.6440487668162529,-0.5326845549664784,-0.020168926333717252,-0.3384060669294493,-0.7282233663542568,-0.6448502161669173,-0.3664522939086674,-0.031115525394733723,0.35812339699947193,0.14201218704551422,0.5556197374631122,0.8896362027966336,0.3355614638241464,-0.5339456975681669,0.041726973234763154,0.09378249772350689,0.36785729113937826,0.21707099030922938,0.7320328269814731,-0.026581882495224973,-0.004708743857644193,0.005904334133062683,0.3537074765621653,-0.2681835526053109
19,468.807618784273,0.30542713261367727,0.8680877303866787,-0.7777215485748608,0.5759009125729171,-0.3905249418900165,-0.6191035936157636,0.12290803588324795,-0.5355522573265229,-0.162167034560043,-0.25986216661044714,0.11079073279948015,-0.8871389683206667,-0.4695558486077317,0.882570468681992,-0.39039659033183793,-0.8204674386957826,-0.005873718720529553,-0.7425848450881678,0.8279208457524403,0.8568380807013063,0.26824622649698093,0.026006634282332408,0.18442582182623557,0.19666324355459763,0.6318319348219401,0.28693888520399513,0.09661785381537746,0.5005715318509165,-0.4814733406186974,0.6994121934753381,-0.19399257068814113,0.023757219021214526,-0.3447856640107225,0.13998722783864026,-0.45101162853747456,0.3798913156031962,0.7112665107127158,-0.5323638058915618,-0.24414336843083861,0.17932171575081157,0.7368281747737875,-0.8096939535902372,-0.28631699693109314,0.7936259231968195,0.9210136829593547
33,482.41540358526765,-0.9101112683743112,-0.5895019147493799,0.057505913383486984,-0.24084362737905518,-0.06779786050714576,0.37148449323881483,-0.01768876317685497,0.18735954760621043,-0.29581242365190275,-0.4582800761238047,-0.27206276898158543,-0.407793460839489,-0.4034292161787537,0.5836595021824511,0.1372154426305623,-0.12598066332000835,0.6406599942917794,-0.44869198172277913,0.09848793415752288,0.23184124138152584,-0.8079253766303539,-0.7166917110018511,-0.3197494720873896,0.6917672035553211,-0.3384060669294493,-0.5108410873663527,-0.7124262744495315,-0.3664522939086674,-0.8707057993399936,-0.4746420086394717,-0.03871868762490749,0.6669763516994527,0.23687525080817595,-0.555798575275821,-0.5125627376057995,0.041726973234763154,-0.45344726161303317,0.6767160080634111,-0.672305949183274,0.7320328269814731,-0.026581882495224973,0.8465596220156502,0.016358490270208526,0.5354862632780117,-0.3777559529314892
27,517.9644531855239,-0.7655639562487401,-0.5895019147493799,0.057505913383486984,-0.5642459986109423,-0.7705712737618231,0.09896408258551714,-0.6877382152398139,-0.8755125575469929,-0.29581242365190275,-0.4582800761238047,0.8629863087035772,-0.407793460839489,-0.9622618720943223,0.8366551878044344,-0.7453963497061423,-0.22245305748968547,0.7202149867508085,-0.44869198172277913,0.09848793415752288,-0.4805968706574728,-0.35260209375088014,-0.9794287474813013,-0.3197494720873896,0.42901190865540806,-0.3384060669294493,-0.7282233663542568,-0.2625286515481944,-0.3664522939086674,-0.8707057993399936,0.35812339699947193,0.14201218704551422,0.6669763516994527,0.8896362027966336,0.24051033740179117,0.2770914599512122,0.041726973234763154,0.09378249772350689,0.5348987684205071,-0.6298546091480635,-0.1812609225298334,-0.026581882495224973,0.8465596220156502,0.016358490270208526,-0.06423381512080506,-0.3777559529314892
21,582.0388027786835,-0.04029777257478406,-0.0650464006103244,0.057505913383486984,-0.44806185288300016,-0.8327925388304057,0.6997963509063159,-0.6567310921242585,-0.5776636632522029,0.2031858388603096,-0.6263338976290497,0.10471295214490284,-0.28236836264496845,-0.8902011289508607,0.49306361398341814,0.1372154426305623,-0.044799886159604396,0.9569089620548925,0.4095151578738907,-0.3644130184350731,-0.03192369778921833,-0.28253719681307665,-0.3769751589920771,-0.3197494720873896,0.42901190865540806,-0.3384060669294493,-0.7282233663542568,-0.6448502161669173,-0.3664522939086674,-0.8707057993399936,0.35812339699947193,0.8492036774406526,-0.05504727121788311,0.8896362027966336,-0.04662632562277169,0.29571079710994796,0.041726973234763154,0.09378249772350689,0.46442360151367446,-0.38911437429506435,0.7320328269814731,-0.24896007347863391,0.8465596220156502,-0.6944912793273079,0.9655687144110294,-0.3777559529314892
0,635.6648691795677,-0.3083203704962396,-0.8600625756176343,-0.9239097883911255,0.15791660533876284,0.08465168602412931,0.8084766375819481,0.7663192324578154,0.8891534339520089,0.23812059113233564,-0.26660463697651704,0.06306860272432346,-0.07968365698661661,0.80126103481132,0.3453599026573726,0.29288880982638155,-0.8274964041512918,0.15149199172140704,-0.9813870364228018,-0.8062849265940875,0.26277929448784887,0.48442570301402377,0.33380353810109753,0.9442798472760254,-0.5378448950911446,-0.9997674457014563,0.5776547781483687,0.2190813915851415,0.19916513193284757,-0.6284798094371072,0.9461449336482863,-0.42357306264777395,-0.6676858827040577,-0.02082674325074796,-0.9860676494154232,-0.36841378522353696,-0.8812424858455471,0.9516256682134996,0.4840275191176031,-0.6727024071127197,-0.5273178049186615,0.4544882892317317,-0.09553296423025026,-0.784071202159883,-0.7895407820052212,-0.2740810707635878
41,675.8263134874517,0.8156350036715825,0.8587516346820216,-0.5003094068769343,0.015868190973458596,-0.31814214870496993,-0.32794089602036103,0.4511182094603654,-0.4421741928263374,-0.4725198708914805,-0.7459695622301319,0.2887751533224596,-0.5152853760111971,-0.104933847889227,0.3222179914806256,0.8176447397214353,-0.9402592488267437,-0.6716929937377316,-0.08440909117338014,-0.39393618219438564,-0.6349647593901301,0.9857774367211105,0.969719353409294,-0.9351673968872958,-0.7492030752676819,0.7889994913418035,0.9154077605790913,0.44328748006459673,-0.542120858361056,-0.9618192377728983,-0.3289303903283496,0.7340615954918461,-0.8173630978359203,-0.3804437253678553,0.9798340166241943,-0.30148965847536957,0.06742429608900502,0.597046886595215,0.016603161735899263,-0.16396956779171978,0.5721148579505482,-0.8324683195580787,0.3716977430680062,-0.10410855585648993,0.9426996186250451,-0.35605263247790797
12,779.4575161476544,0.850724198232006,0.1103312656955735,-0.31871324312194926,-0.6829313044695238,0.7448429570798698,-0.14197051183721843,0.7235771590402917,0.2887873286395608,0.6545067151577211,0.5649704574930849,0.31928600530604667,0.5767594284222612,-0.6261674262033463,-0.7149534718020851,0.9638778204364147,-0.5487049751079804,0.0059837095511265925,-0.34997740399094346,0.5707743410447073,-0.29760399518868386,-0.8566283817465015,0.5176857949118694,-0.5554017362679656,0.36422363525715307,-0.4576333583780203,-0.8570624641938875,0.5207687202466169,-0.6574568017360481,0.2081028841886754,0.5901924278526849,0.6442856577107867,-0.46826645395662936,0.03962122680097857,-0.25482522690375,0.48279046915121193,-0.22708013395956206,-0.5409930188017126,-0.8216513522646385,-0.19968727331085911,0.2926535992341055,0.05667299754119148,0.38720390287529693,-0.18388973632231886,-0.9047228589208365,-0.7455487545329185
9,1171.066777873678,0.5825343649248225,-0.5957047629069752,-0.05225854069066849,-0.941236234232302,-0.5806809310021326,0.18992455857664847,0.4020772383292044,-0.078027235562663,-0.3801599507214344,-0.40163178715859105,-0.46312485889898036,0.4405878077521257,0.6325128736267962,-0.018261229850017546,0.4665098081164376,0.5579585010876125,0.8596288998646893,0.2658829479115612,-0.793495374646329,0.7328948301254732,0.6724746948704954,-0.6883956155061776,-0.06543640592853639,-0.07816245437399783,-0.18805915998021394,-0.09705838070979578,-0.3743977029178578,0.6702527973768682,-0.5075977856367295,0.5102990317276812,0.31785547949435533,0.4946891586063846,-0.8392839613426435,0.6285375238201125,-0.8111574606691987,-0.4377583796798571,0.7052887207687077,0.15434140907663552,-0.2894600647218222,-0.17530661881627974,-0.5737486242703749,-0.39565854373008835,-0.9102544378882762,0.44586178409602484,0.1696367908100458
13,1249.1677551678079,0.07990523571204955,0.33159866128425053,0.6410680445633374,0.930820016153443,0.8464023627281536,-0.9041350161215957,-0.9657192331005642,-0.6070782125946593,-0.6767161342272608,-0.14133699258706467,0.943320123389938,0.8938681943115447,0.7115033624827094,0.2647923533003693,0.7252316047847227,0.6784118874411931,-0.8028133571864469,0.49376037035930653,0.2929935656485503,0.7628497304674624,0.03392412504258302,-0.956736504547692,-0.8990918918878417,-0.48916737770603014,0.9059561142377939,0.828808106147302,-0.16724452536747236,-0.4447418291015357,-0.04587684524221303,0.007857364076137463,0.939603727931855,0.9778736177683844,-0.7344217177413126,0.9914088291544958,-0.03997110923475378,0.5422665456210989,0.8342902237606256,-0.11306203104115964,0.3573363121166686,-0.20559261126097017,-0.6034584715219472,-0.2510191866294399,0.24707033322720284,-0.14216801556599412,0.6720959329239842
15,1895.1974175044504,-0.8987690414397634,-0.3066168278531053,-0.5046045526273332,-0.9784182445769752,-0.6574178471328358,-0.25076631673553473,0.9883912103607395,0.4343485809456433,0.4565684915485777,0.28154895345783126,-0.24967504665498474,0.6766242292831526,0.14032288646163305,-0.5328190111652462,-0.4885430929881598,-0.1470626089394872,0.25213177217763016,0.9511822063119189,-0.6536952460731718,-0.607296994604674,0.4638027043651347,0.22979350373843266,0.42927806756654197,-0.6828414744606843,-0.9984399379493307,-0.5205863361907688,-0.20728733026312995,0.33236195823720327,0.07597023358734956,0.9087028444517578,-0.9006833639144954,-0.38985070119292575,-0.4245840313717403,-0.1338403964930991,-0.9223157247320511,-0.9297684100071075,0.5706505805640931,-0.7676388097667265,0.4842018085516413,0.4582642532008694,-0.9650675801914967,0.17447146300326866,-0.5335426836360172,0.9797553133625638,-0.9295534171669798
